"","GENEID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1066","ENSG00000158292",95.1524902505731,-0.0543847013914538,0.156064802985268,0.623916980708417,0.855560301420586
"1067","ENSG00000117569",103.826627458977,-0.560733525856874,0.213268782272603,0.000856134143794931,0.0142173123146906
"1068","ENSG00000169972",136.306770107664,-0.080688054830496,0.147425525780259,0.466123047763262,0.761259133029818
"1069","ENSG00000178104",1111.70712114956,0.0458906278864717,0.199746771534738,0.616116842450221,0.850775824545573
"1070","ENSG00000117152",11472.1054801504,0.000816033995903743,0.202141192701874,0.978981339644599,0.992954018331741
"1071","ENSG00000287008",24.7579096543854,0.00495678724752424,0.213702215235849,0.919141217164858,0.974250757754382
"1072","ENSG00000117724",1083.21940352489,-1.98200880450931,0.592152984124671,2.96819934401892e-05,0.00108789003230027
"1073","ENSG00000160767",742.048325137425,0.233030269887544,0.16192611441277,0.0580345508672126,0.263806892036463
"1074","ENSG00000157216",574.177869385156,-0.16502029845342,0.112709876955452,0.0892933280568218,0.336401929711407
"1075","ENSG00000067208",887.199970447503,-0.136254279204663,0.170808100752327,0.248450663557567,0.575305189992745
"1076","ENSG00000143774",2281.5084055622,0.117254364837848,0.126963676955473,0.261917390127081,0.589923805137251
"1077","ENSG00000169991",245.492174142257,-0.233586018590727,0.267913767570975,0.0842278183077464,0.327122922025636
"1078","ENSG00000097021",1395.897549797,-0.0899876620588604,0.171354129078887,0.428302386082826,0.736013436874646
"1079","ENSG00000162437",75.9611158997627,0.0140193757752281,0.208154922745117,0.83540500041268,0.947357384943324
"1080","ENSG00000143569",2755.30576186194,-0.0742339467711103,0.108789934342145,0.431590988552362,0.739389944269238
"1081","ENSG00000168710",1794.89076344161,0.00702060053425773,0.132630019951524,0.948694399183997,0.982568135647164
"1082","ENSG00000143093",527.92018155111,0.265913710756119,0.168082461019976,0.0364319946546353,0.198614201471689
"1083","ENSG00000258634",81.4238859581997,0.132066746266858,0.220434825264503,0.234963099723557,0.56191373033246
"1084","ENSG00000142875",698.102055094289,0.0452862267036803,0.120952934337921,0.654665787379499,0.872319656008344
"1085","ENSG00000226415",31.2306279724488,0.083034330803083,0.191227597365011,0.44363046412293,0.747486946398909
"1086","ENSG00000135778",223.378687422426,0.186960405983896,0.164519569126254,0.122714004499766,0.402258890360131
"1087","ENSG00000135749",205.282403515292,0.137843182070509,0.185838183645567,0.251173868297052,0.578106172607583
"1088","ENSG00000135750",152.53597303229,0.134310526606335,0.215699614874379,0.239457626674462,0.56724138951414
"1089","ENSG00000163485",20.2621305990217,-0.0164404702482411,0.21524671134929,0.703144850538811,0.896495301939526
"1090","ENSG00000290792",41.0264779277646,0.0602268409904076,0.200521233858029,0.526459930946731,0.797020907245317
"1091","ENSG00000142920",56.6997476004453,1.17316568643681,0.280667109947895,1.63117137224705e-06,0.000118825320299965
"1092","ENSG00000069424",232.155916976462,1.01713698060927,0.288336119877583,2.3862653250985e-05,0.000918680502081687
"1093","ENSG00000143442",560.906334188109,-0.0142124650459745,0.136157558395927,0.892416827600995,0.966246761342845
"1094","ENSG00000137942",219.685729842473,0.0076616664029699,0.207438218744027,0.912580067365533,0.972451556183746
"1095","ENSG00000177606",2554.23561932995,0.443433215981781,0.186168501672681,0.00253373675533324,0.0307223519355945
"1096","ENSG00000171735",228.143810062644,-0.0930576496076794,0.11509036804046,0.342415241397579,0.667465343440297
"1097","ENSG00000160072",319.519790784176,-0.410292269103406,0.162460214830591,0.0020282620958167,0.0261362930301511
"1098","ENSG00000205090",14.7814522965244,0.0925983349638551,0.221757672080905,0.296543924216225,0.62631526718194
"1099","ENSG00000050628",26.0378952719196,0.0391665310805693,0.221727715773284,0.241730851690664,0.569039634241893
"1100","ENSG00000011021",186.192428294299,-0.0748448903721175,0.118068245268773,0.451854096098052,0.75235593408652
"1101","ENSG00000116685",778.82808339882,0.152246399565275,0.151316972432581,0.186943199956348,0.500700056129625
"1102","ENSG00000116922",194.982161102466,-0.0242623528176666,0.146554526106229,0.822722917516265,0.942760178811864
"1103","ENSG00000134690",301.091918601705,-2.01163028538353,0.40591587919076,3.18219148302639e-08,6.41476766453403e-06
"1104","ENSG00000185090",10.8043296870106,0.0251065787530785,0.217064534665511,0.543510301257776,0.808568064005132
"1105","ENSG00000196449",186.950293443939,-0.110677321203924,0.151092614758035,0.327570319984778,0.653052854650992
"1106","ENSG00000197982",439.733016911734,0.255695276480709,0.191735809961686,0.0562084722688345,0.259646647520644
"1107","ENSG00000188786",397.961882824153,0.208948471518398,0.135030291157627,0.0584162842876099,0.264871587051037
"1108","ENSG00000204084",162.665831746795,-0.0912731709538815,0.191579741088197,0.404750595018437,0.718550068636678
"1109","ENSG00000178028",287.564735774159,-0.211200842933106,0.154357980456693,0.0751950453804049,0.305195997944965
"1110","ENSG00000117419",496.30749186935,0.098062791186304,0.135351144900725,0.363434124039311,0.685405779145862
"1111","ENSG00000187147",346.137499833971,-0.210912605421724,0.123004407958923,0.0421270335711355,0.218994185261984
"1112","ENSG00000121310",217.140069869295,0.06252853638939,0.211326038813545,0.449511210082866,0.751461364676164
"1113","ENSG00000116171",1485.08517990227,0.00771331002532952,0.114841957767538,0.938888956523127,0.980286631250397
"1114","ENSG00000174348",410.452260847841,0.17196578076415,0.310996735669048,0.0296372547837562,0.172669057527982
"1115","ENSG00000162383",20.9870272621032,0.0699865683848995,0.22917653614759,0.174143203945923,0.483827423826784
"1116","ENSG00000162604",376.954213894403,0.560580169320373,0.229213914701835,0.00140758097991644,0.020048704948486
"1117","ENSG00000240038",13.6569801221417,0.0331149918980171,0.213664640846691,0.576337252206329,0.829116748788052
"1118","ENSG00000197323",628.814629829647,0.0309751578239697,0.0976762491645314,0.723999896350856,0.905109959164296
"1119","ENSG00000236480",15.8414239905252,0.0317605167139982,0.196226447320469,0.726969882645964,0.905844170374085
"1120","ENSG00000116752",382.051469578662,-0.0723621325794575,0.114834582986829,0.459391655686576,0.757838173453399
"1121","ENSG00000175984",65.039876908091,0.018238256843088,0.201431710760408,0.823515002033338,0.942880011467957
"1122","ENSG00000143321",3194.37045829909,-0.379726996481379,0.0967197595940386,2.03018842914843e-05,0.000813982178471278
"1123","ENSG00000160679",518.407780982892,-0.202194135655444,0.15018253623186,0.0862195301879385,0.330880555565241
"1124","ENSG00000188859",13.9817573959102,-0.021317307190648,0.216658043766108,0.5915860197703,0.836640426030422
"1125","ENSG00000094975",1198.64147753588,0.0107882310464209,0.166825508351535,0.923336624974345,0.976146822191115
"1126","ENSG00000116161",774.763340077728,-0.594746496550052,0.315225479153887,0.00417191139762649,0.0444901704813746
"1127","ENSG00000120333",205.033698737242,-0.101457576592679,0.145809337413124,0.361091869150917,0.683759195613398
"1128","ENSG00000235750",26.2868095508386,-0.0133598439296738,0.217789470533606,0.622649176794847,0.854655773784793
"1129","ENSG00000163431",22.400927753168,0.0887951532994612,0.242002518892238,0.0480629519455981,0.236630150793219
"1130","ENSG00000134375",963.92435495751,0.061318992493804,0.131972980843906,0.551048818826971,0.812962243998238
"1131","ENSG00000176393",832.287795678864,0.0606637968788385,0.164701641928529,0.589221030622202,0.83560845416418
"1132","ENSG00000117691",315.539896344763,0.120660680486759,0.194204469106064,0.297957690331829,0.627566088735476
"1133","ENSG00000162772",39.4184493920923,0.15534907303108,0.299387521479559,0.0146958451658679,0.109889488272749
"1134","ENSG00000143756",657.540544612525,0.0400751059180426,0.109318380702613,0.673131117222416,0.881275936800121
"1135","ENSG00000143753",1890.06545539924,0.0870135080460007,0.126776368325702,0.403629652279209,0.717486928742246
"1136","ENSG00000143786",235.779795999575,-0.00371819558684903,0.197275767328393,0.96286803840646,0.987916492961357
"1137","ENSG00000233461",41.1989404319739,0.369473524312721,0.337141077873002,0.0297148151408238,0.172889339154998
"1138","ENSG00000116918",477.935776017382,0.0105218254770107,0.135608056287785,0.922578982965441,0.975830633542616
"1139","ENSG00000162946",42.3425066622932,0.634871161100549,0.400500847035354,0.00627137062233245,0.0601206560188463
"1140","ENSG00000143147",462.684213408113,-0.0530550934991415,0.206440392017389,0.528423420802228,0.798494276889488
"1141","ENSG00000143155",742.607899543365,-0.110882012560126,0.146735072770475,0.319745392253381,0.646762520476067
"1142","ENSG00000076356",907.126605752604,0.000292391628146722,0.199823701429827,0.998112322538004,0.99921383979284
"1143","ENSG00000077254",936.69203411957,-0.0401579385270809,0.115186764880487,0.680824431316271,0.885441152563777
"1144","ENSG00000180488",618.932116907621,0.103884942225941,0.154547523182386,0.364153972235207,0.685605234533895
"1145","ENSG00000065135",1812.47197768286,-0.285509045889825,0.164876090862035,0.0244155537001249,0.152285065063865
"1146","ENSG00000116990",28.7374121123944,0.127320265762588,0.250694814568196,0.136018040905291,0.425008793476725
"1147","ENSG00000261326",18.1033924069635,-0.0367943566903687,0.205756468991809,0.637557317529142,0.862410021052867
"1148","ENSG00000125944",2017.20802875961,-0.786030026318966,0.143463638580661,5.09594738939982e-09,1.57367192361168e-06
"1149","ENSG00000125945",168.922796951443,-0.116675876522187,0.157607414046028,0.309777763824006,0.637269469257228
"1150","ENSG00000204219",65.8952838570495,0.0725846082907653,0.225249343689314,0.267573119837549,0.596144919660035
"1151","ENSG00000088280",272.014217106996,0.00196409794628575,0.20016916675378,0.984031329103447,0.995534360290795
"1152","ENSG00000152904",160.597094615879,0.107899935634325,0.152981744057904,0.341691573452495,0.666663731293119
"1153","ENSG00000162885",178.647660844574,-0.0797158330901614,0.175262241073772,0.471741211402974,0.765011390201426
"1154","ENSG00000126698",1137.00654803925,-0.150483724352187,0.0962506184508802,0.0810259073370098,0.319481124446987
"1155","ENSG00000130770",383.025750607849,0.0524466217857514,0.150786316409207,0.635976176083204,0.861971925812432
"1156","ENSG00000130766",586.468752139223,0.135554752082263,0.246457251842432,0.161486306706984,0.466128017416809
"1157","ENSG00000130772",160.539625953257,-0.00233328713801244,0.13003602542062,0.981199218622264,0.994006104493861
"1158","ENSG00000085491",836.078278003837,-0.367180342145089,0.140076391114728,0.00192499429658806,0.0251441284314949
"1159","ENSG00000273136",25.2718031248562,-0.0396642870810133,0.208520882454223,0.59302842403327,0.837522092674797
"1160","ENSG00000219481",131.990499814287,-0.0469959620594726,0.168681626033805,0.665292591511564,0.878472678045812
"1161","ENSG00000292993",7.50083013652546,0.066791569174483,0.222069958733934,0.310956678272619,0.638668648483596
"1162","ENSG00000180867",26.5254357530695,0.0361395625086441,0.197464292448767,0.691131850569231,0.890078347519749
"1163","ENSG00000143409",101.251911410743,0.0243229149875931,0.175490316308505,0.819514690964648,0.942384177825648
"1164","ENSG00000158769",103.497447641585,0.0499826883703382,0.221916492087924,0.297175001501786,0.626645063460252
"1165","ENSG00000058799",270.4328640849,0.0925522052652852,0.144948901080395,0.404479347237875,0.718381454455521
"1166","ENSG00000081870",240.131012435471,-0.214650155524152,0.119910532440652,0.035088747776304,0.194325477210869
"1167","ENSG00000116212",398.431870205036,-0.114507524662064,0.115894474216098,0.244874366740217,0.571583557231829
"1168","ENSG00000116209",2911.36046804344,0.575650760176379,0.209839349799453,0.000600284971540963,0.0110098813688506
"1169","ENSG00000162512",1891.08414985877,0.447311303138131,0.278117278176986,0.0116565992774994,0.0921480838309512
"1170","ENSG00000134644",1107.36390119589,0.0735487540807319,0.0795033482714205,0.320172847569281,0.646762520476067
"1171","ENSG00000060688",362.254687475404,-0.579213684473936,0.115168698869864,5.93854419955851e-08,1.00223291293479e-05
"1172","ENSG00000121766",404.218630253432,0.0577183629555474,0.15348387951715,0.604641216038543,0.843431743376152
"1173","ENSG00000121769",40.0355887531355,0.198220116405287,0.327786615491383,0.0455160251894864,0.228668166941455
"1174","ENSG00000168528",661.159650505637,0.258987485841827,0.393045018703675,0.0389320656431091,0.208355457501506
"1175","ENSG00000117643",42.1951255175743,0.051611802642781,0.225695486802137,0.125534929850796,0.406597077580454
"1176","ENSG00000158008",17.8901071635754,2.40257670669222,0.973184545390549,0.000390111737335176,0.00791899546249335
"1177","ENSG00000175087",87.5636364214448,-0.280776082898669,0.340715357439307,0.051259887845401,0.245612648793372
"1178","ENSG00000143258",174.709417218818,-0.24332910337022,0.177877493395508,0.0585531879996354,0.265243748635052
"1179","ENSG00000075945",586.368743854092,0.010010561368757,0.140255488536312,0.92759886811624,0.976511929487134
"1180","ENSG00000135870",329.462498012079,0.0254707906783924,0.114711091104808,0.795635524016719,0.932670419981542
"1181","ENSG00000135837",611.303586688439,-0.0450275762557883,0.141834909083778,0.677113502204248,0.883880005067764
"1182","ENSG00000135835",63.8114907807032,0.00580778313340509,0.189859544539226,0.952909046675751,0.983958587325828
"1183","ENSG00000160710",2924.64589166153,0.0638452623966458,0.136843600128927,0.554942569366956,0.815773162832021
"1184","ENSG00000134262",111.7765416875,-0.1817924832385,0.217800969676947,0.150447111315458,0.448589381351385
"1185","ENSG00000134371",784.029575641225,-0.0312781486021991,0.130103263410614,0.762840928377928,0.919837706398794
"1186","ENSG00000143842",143.595863799939,-0.0351296929921317,0.197512963278871,0.694190913339878,0.891593014837869
"1187","ENSG00000143845",32.0328215479255,0.132553478404584,0.250333534511868,0.146872665648365,0.44278576104195
"1188","ENSG00000143850",154.975098194436,0.0687811977095737,0.226106121900994,0.242910458582045,0.570071031515004
"1189","ENSG00000169641",1341.17802826621,0.0199207523327246,0.126293591004964,0.84841200341167,0.950471992184936
"1190","ENSG00000011009",414.320972104871,-0.0449649241442025,0.158056780161407,0.681977506567229,0.885746893093223
"1191","ENSG00000143702",3156.35780241038,-0.034471862201618,0.170891610360717,0.74168744436101,0.912792615240676
"1192","ENSG00000260063",12.5723779013677,-0.166980811041614,0.279887903506445,0.0914666454576279,0.34122336257977
"1193","ENSG00000117713",1094.08518831292,-0.0733396458205326,0.121503938067728,0.468298724844766,0.76283352017521
"1194","ENSG00000289554",16.2253859618799,0.00545073887179205,0.196843979530926,0.951235490415785,0.983435861457103
"1195","ENSG00000160789",10239.3531143429,-0.198772418684199,0.259314842725183,0.112352864212593,0.38225257177252
"1196","ENSG00000169174",127.694696900528,0.0227075829163143,0.212494935118415,0.6946377205521,0.89205201522679
"1197","ENSG00000143337",1051.70919148794,0.127746388146248,0.117746733537584,0.200769589338746,0.518243525567205
"1198","ENSG00000024526",341.059583425961,-2.51238642805088,0.39826966983663,1.29482864075942e-11,9.89112783788541e-09
"1199","ENSG00000143252",365.265011559928,0.115592604018669,0.116137952879703,0.242380220143666,0.569453987125906
"1200","ENSG00000116521",1034.77562804664,0.191629101980066,0.128468453071038,0.0720987076824898,0.29796896790052
"1201","ENSG00000198793",919.254611633596,-0.0409300728058542,0.116861114912421,0.677831834848249,0.884160263412195
"1202","ENSG00000163344",194.847605802202,-0.0884195785993828,0.124364439943961,0.387030290572589,0.705394055664149
"1203","ENSG00000287839",59.9900315109637,0.0423782607138409,0.193137922974853,0.662356451287947,0.8765192329633
"1204","ENSG00000117586",114.056727632313,0.0292533344388196,0.209866400168675,0.666163058146749,0.87865236513467
"1205","ENSG00000117592",2505.23143787401,-0.0377303169864377,0.144554312774831,0.727405273510313,0.905995034731716
"1206","ENSG00000162496",1649.94007905702,0.35164042539136,0.221276546490836,0.0205418518357413,0.136543090658732
"1207","ENSG00000066056",31.7095448287826,-0.081623359046686,0.236227949646364,0.0959282248764751,0.349561199060296
"1208","ENSG00000163374",431.395744533443,-0.272069715242811,0.127633813474726,0.0117020095691994,0.0923561538267317
"1209","ENSG00000213366",149.71016691109,0.497782820202455,0.32689355035781,0.0104980320600898,0.0862788433296392
"1210","ENSG00000121481",288.118788847556,-0.0493693172368702,0.154354651229231,0.654084109578368,0.872216630762321
"1211","ENSG00000121486",305.710966913469,-0.0945544435690688,0.110931244195661,0.322482024738209,0.649348516516421
"1212","ENSG00000169213",1934.98488451659,0.0633843929705769,0.20151113042278,0.504832423797031,0.784271870348057
"1213","ENSG00000117862",124.225140623736,0.119401803723001,0.149387210483167,0.29284403696048,0.622213197547124
"1214","ENSG00000198841",50.4447919582139,-0.0729567107055034,0.16739226346347,0.515441155292967,0.790158681546538
"1215","ENSG00000117222",307.653441195692,0.0416714882674,0.106900067507361,0.649898245240855,0.870027081667121
"1216","ENSG00000069275",3824.01163425324,-0.610105168272149,0.200956511830758,0.000223868244837332,0.00536106292995056
"1217","ENSG00000117280",313.801772466159,0.614077766490832,0.247526354692228,0.00110846161820763,0.0168462952111681
"1218","ENSG00000133065",782.197335465336,0.410946635004464,0.150887142074957,0.00117684977954647,0.0175909348098224
"1219","ENSG00000290842",16.7480156810875,-0.0147015248731216,0.198817345685953,0.859532865670646,0.955065527462703
"1220","ENSG00000291072",78.2557358944727,-0.074815930165818,0.182600155003552,0.493652864431018,0.777880577921887
"1221","ENSG00000133059",520.090733987811,0.123904715337136,0.126434670192811,0.234310294471529,0.561092165312616
"1222","ENSG00000133069",37.2757198131507,0.0335619749756425,0.193732868272262,0.722779048571656,0.904201030932002
"1223","ENSG00000158711",658.788422994828,-0.168917217189174,0.107347931108703,0.0716827706211933,0.297003634826149
"1224","ENSG00000158715",47.2983534883941,-0.00879793320299833,0.205729923596159,0.899353471291933,0.968485632294072
"1225","ENSG00000117118",726.73848514902,-0.219430782478996,0.0826736029778872,0.00411897408684106,0.0440226729723205
"1226","ENSG00000157191",627.050731720243,0.102709369475022,0.0981328671698612,0.241791685690693,0.569039634241893
"1227","ENSG00000275131",19.5412099586196,0.0672964599731647,0.215499209996099,0.396488481836834,0.713253729122668
"1228","ENSG00000143315",253.630679118013,-0.206038973348753,0.163062944418592,0.0905488157835134,0.339315001603357
"1229","ENSG00000162729",912.418911363013,1.20266114621173,0.555435605579293,0.00110038403462642,0.0167410627657944
"1230","ENSG00000162734",7253.95491094743,0.722514326771366,0.162514938737891,7.79444253381308e-07,6.94040116170326e-05
"1231","ENSG00000163393",86.1969720094265,0.170344773787495,0.308602133079227,0.0305426100473738,0.17584111155398
"1232","ENSG00000188295",51.2927501044795,-0.0893483673205995,0.193959482249303,0.40959246850031,0.721116563809663
"1233","ENSG00000132694",749.023903327821,0.0973100951338827,0.115697592733216,0.322780556067848,0.649679238769762
"1234","ENSG00000172339",114.844262395746,0.140356694736251,0.161469948097621,0.231482148261118,0.558094999977055
"1235","ENSG00000155380",1478.88770657519,0.060034532851663,0.189973735361428,0.564334453851089,0.821704480657575
"1236","ENSG00000198799",174.229726708166,0.0212786102783555,0.128877406501504,0.839441062758511,0.948273100897187
"1237","ENSG00000143507",141.410767469724,0.0276775408185381,0.172974214389916,0.79746368209526,0.933145154145314
"1238","ENSG00000231365",109.906831000792,0.0267472301491687,0.190394150200154,0.782722993458149,0.929735782555985
"1239","ENSG00000176444",286.987535683593,-0.315820265402885,0.15886830794374,0.0121741771979347,0.0951001118680433
"1240","ENSG00000143499",264.027660728874,-0.0418452598900226,0.19024733232856,0.669749059507999,0.879967433517248
"1241","ENSG00000168118",321.279133972237,-0.0771162503333565,0.202948958880858,0.433535945593829,0.74047650370748
"1242","ENSG00000122481",16.4714437551626,0.0500021716546112,0.199304783643525,0.591303937847383,0.836530928204724
"1243","ENSG00000188641",686.027894883186,-0.110394695721312,0.225387766436283,0.252984323574931,0.580210489181821
"1244","ENSG00000092607",23.3899189565626,0.021299828305183,0.218113158348577,0.510754443384117,0.787453791297757
"1245","ENSG00000213064",660.15822470936,-0.163044454834724,0.139928682683536,0.142249089655095,0.435147549473713
"1246","ENSG00000143178",14.8547306115541,0.0785047960894725,0.224827561688797,0.278698982672877,0.607471672245187
"1247","ENSG00000116406",2047.02247689487,0.0555874620576175,0.172865888823578,0.613307321392585,0.849059754167492
"1248","ENSG00000159423",204.849137596073,-0.0748617028799018,0.147918946994902,0.498206064502168,0.780468798082151
"1249","ENSG00000116670",207.98842138397,-0.3403109478422,0.271199646820921,0.0320774545501552,0.182411993236174
"1250","ENSG00000142856",139.348931450397,-0.228189499220918,0.273803338228649,0.0868255045077115,0.331940295485639
"1251","ENSG00000203965",95.6989169137258,0.163331064867103,0.192440419211272,0.187234117473398,0.501378264592397
"1252","ENSG00000079739",1005.56893677331,0.274603324490225,0.353398562100761,0.051111059340477,0.245175276954297
"1253","ENSG00000079335",37.1129553166827,-0.033083023383006,0.197631238969849,0.7105095738704,0.898551576293074
"1254","ENSG00000123836",107.308593795371,0.756715647016099,0.284357904445966,0.000516056630945668,0.00986830822338
"1255","ENSG00000180667",145.213985223487,0.0161923944564778,0.134169676656154,0.879598567928516,0.962310812613528
"1256","ENSG00000163125",634.15706529196,-0.0762071757147069,0.107046133640741,0.407684914916844,0.719823583972569
"1257","ENSG00000230124",329.822729540422,-0.149134689711387,0.132636620974898,0.165155407922927,0.471213994612415
"1258","ENSG00000177788",34.4313081901974,-0.0630435468476373,0.218738013686529,0.364108083869367,0.685605234533895
"1259","ENSG00000222009",341.903561976589,0.381324468993832,0.183749812987843,0.00696555484151745,0.0643526817121478
"1260","ENSG00000117425",26.3141406405456,0.121468844991445,0.246174278909853,0.152551508339785,0.452353649160589
"1261","ENSG00000235919",14.1408581184137,0.0696602256831478,0.216926746699404,0.374352148833834,0.69497916195629
"1262","ENSG00000188157",1773.00691871789,0.364844149209774,0.298725900860166,0.028214482023073,0.167076700156214
"1263","ENSG00000026751",10.0113684712008,0.0375020579487573,0.223691284679788,0.00134582037730953,0.0193398385705648
"1264","ENSG00000213080",8.44002816344726,-0.0167900568407994,0.204316824545745,0.821579755622841,0.94263265146515
"1265","ENSG00000143198",895.944729528882,0.248286540311503,0.112827128942447,0.0116509278954803,0.0921480838309512
"1266","ENSG00000143183",1156.3808825917,0.10666423693564,0.178207301769143,0.357117430802962,0.679853409060099
"1267","ENSG00000143179",447.401316328253,-0.091900694226244,0.157620526002167,0.416662799530219,0.727208014660703
"1268","ENSG00000132906",90.9375657217207,-0.000184100240194807,0.170112820307064,0.99665060367367,0.998721313680183
"1269","ENSG00000116138",395.932063359193,0.137828925202072,0.181140366143216,0.242141782761349,0.5691990446651
"1270","ENSG00000116771",17.0150620104242,0.0175588352046344,0.207577672893752,0.80038325711021,0.934042684618863
"1271","ENSG00000197312",356.125092758424,-0.13481094992158,0.146714281991388,0.231407127195887,0.558006819093056
"1272","ENSG00000116786",1216.69305211736,0.360940670555935,0.112002461288545,0.000323721248549321,0.00692992655080361
"1273","ENSG00000272405",7.06492388146487,0.22773746090407,0.411577910157312,0.0117840591269418,0.0927515369676968
"1274","ENSG00000143319",452.532274749438,-0.21406803987721,0.136622846321807,0.0537021934853746,0.253227302224408
"1275","ENSG00000116478",914.908832889989,-0.119826920566154,0.202530104701923,0.292189102507333,0.621598233828175
"1276","ENSG00000076321",433.876533736053,-0.0860464654488285,0.11033432586093,0.366135339028962,0.687907871930919
"1277","ENSG00000157978",443.523956856918,0.0981907718099066,0.214034836355376,0.325632790381013,0.65168581985761
"1278","ENSG00000198830",785.029834046157,-0.977210481667472,0.366715190842161,0.000361555406014881,0.00747523527478631
"1279","ENSG00000168264",781.008827036974,-0.1149620829182,0.174184521697225,0.325835999245163,0.651941507174565
"1280","ENSG00000142627",812.684076522653,-0.0875147536994175,0.187638309717825,0.425326787380812,0.733250425214886
"1281","ENSG00000142632",62.0423704447752,-0.0293548767494257,0.203946557946811,0.709242126262204,0.898551576293074
"1282","ENSG00000288398",61.9570854759833,0.0314493413132167,0.146852574424767,0.75571838417764,0.918019470032998
"1283","ENSG00000132881",38.0980807184823,0.107481931271622,0.182931300108326,0.352266429168963,0.675798437650241
"1284","ENSG00000037637",308.258841614276,0.212743568987111,0.185224950343454,0.0974617471410946,0.352494342887079
"1285","ENSG00000055070",2210.58365013165,-0.0333256691914386,0.131562473855815,0.714756497522507,0.900518733076534
"1286","ENSG00000001461",1129.35382728031,0.492298836757894,0.282965690845214,0.00779028756835561,0.0697521491468928
"1287","ENSG00000203865",20.5649528540829,-0.00437968090350659,0.186440103719273,0.962655507189015,0.987820406137636
"1288","ENSG00000116815",194.118129524716,0.0459946281038842,0.198810497145626,0.618841145404615,0.852709383613683
"1289","ENSG00000116668",50.0989859038046,0.104547690959024,0.190851208661982,0.357518305144511,0.680027549584798
"1290","ENSG00000116679",999.145288411429,-0.057440968152508,0.168801478707924,0.601976277273362,0.842109763149105
"1291","ENSG00000160714",902.139323854617,0.177876171085932,0.112259450129231,0.0669522152827489,0.286481265511149
"1292","ENSG00000142687",772.52579888985,0.388294125926203,0.175159255125418,0.00491225118740059,0.0501734086797552
"1293","ENSG00000132128",1367.6639229664,0.0686789420237959,0.136622442511341,0.525159506676183,0.796464480658111
"1294","ENSG00000173660",862.948367275898,-0.105140615835632,0.111817430219403,0.273617253143937,0.602197577540516
"1295","ENSG00000117481",205.845684543418,0.0501763330665654,0.155583377259532,0.651863330468224,0.870895286207008
"1296","ENSG00000116133",1396.1972365861,-0.14699478700217,0.236768983679258,0.182510473756238,0.495164187832613
"1297","ENSG00000230630",167.391607042521,-0.0934717294815517,0.208768143198347,0.354394284720722,0.677368727981596
"1298","ENSG00000293478",154.690081232483,0.0166385646065197,0.180969424031,0.872867506982771,0.960121181989233
"1299","ENSG00000249087",13.7240931670919,0.0840031239211783,0.222433499397779,0.300957267653221,0.630634701532654
"1300","ENSG00000291129",38.0852217343014,0.0071279057790038,0.202709203312244,0.928331781912771,0.976936152390893
"1301","ENSG00000231064",26.1644897744699,0.0123053505695443,0.190639210065823,0.897188856958894,0.968027266356693
"1302","ENSG00000231563",10.3936983219938,-0.00174080923609004,0.203996630480818,0.980126422592025,0.993474048292524
"1303","ENSG00000285728",8.71101883833889,-0.0740009794571982,0.226445530626803,0.245910804450896,0.572851920943519
"1304","ENSG00000224965",18.2507067105622,-0.0676331391279552,0.225789025451523,0.241423847453859,0.569039634241893
"1305","ENSG00000231999",12.8440891868568,-0.024929886685487,0.209625604553884,0.703706665994703,0.896495301939526
"1306","ENSG00000235501",44.2954460301145,0.187955331980949,0.251208930774183,0.128256749977927,0.412233081924234
"1307","ENSG00000296488",10.8584290897539,0.042449614897219,0.206141034268583,0.597814310044157,0.839849590863383
"1308","ENSG00000296642",25.3745606335379,0.0163520217806873,0.202632723331918,0.83675824702969,0.947699013915648
"1309","ENSG00000233621",26.7698678379879,-0.00901821002370166,0.202906321302831,0.90435420805001,0.970699376988451
"1310","ENSG00000289106",32.6981062822111,0.0602356054261276,0.183336224689775,0.573686124435412,0.828093526609207
"1311","ENSG00000179743",22.6941884981114,-0.064368433526022,0.200841248442388,0.501140350303478,0.7818500531339
"1312","ENSG00000225855",32.4103331386679,-0.132042190181329,0.213977395270178,0.244338937509659,0.571344504432928
"1313","ENSG00000227963",15.7518204402883,0.0219031471518284,0.204834339467101,0.773242362979224,0.925750478291145
"1314","ENSG00000204362",18.9740189809737,0.0577292808960659,0.22272427503658,0.289323159481996,0.61770304815427
"1315","ENSG00000271576",7.40299124860737,0.130815907699238,0.256971386151587,0.109539991359924,0.376566422216469
"1316","ENSG00000228606",9.39989285511016,0.0948443948348826,0.223845734226139,0.280457512774838,0.609331729088355
"1317","ENSG00000272438",70.0901309106868,-0.961804419662834,0.95777619694022,0.00582487767622789,0.0568542532567395
"1318","ENSG00000223764",136.962100022601,-0.151963829977817,0.273217604093802,0.0868779057815457,0.332002613089351
"1319","ENSG00000227082",21.6567756824904,0.126584827048509,0.254861727688871,0.110847743643406,0.379286473117991
"1320","ENSG00000293477",94.9928548892636,-0.0569836085081681,0.209391464450075,0.48671669859652,0.774074749444433
"1321","ENSG00000230415",12.6719600821279,0.127489299881788,0.245126731061629,0.163395724617788,0.468866260795289
"1322","ENSG00000215014",15.0322838122214,0.0988203821443718,0.218635125051188,0.304638409594158,0.634000842679899
"1323","ENSG00000285184",14.8615356577728,0.0868148795658345,0.212122514347464,0.362519320347781,0.684770471142783
"1324","ENSG00000291132",9.53290204949767,0.0406706433841659,0.210849209557302,0.565669868588162,0.822741003375948
